id,us_votes,non_us_votes,us_rating,non_us_rating,title,year,genre,duration,country,language,director,writer,production_company,actors,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt4700872,"
45
","
53
",3,2.8,Dead List,2018,"Comedy, Horror",80,USA,English,"Holden Andrews, Ivan Asen","Holden Andrews, Holden Andrews",NA,"Holden Andrews, Nick Bandera, Lauren Compise, Alexandra Costa, Erin Darling, Alixzandra Dove, Josh Eichenbaum, Matt Fowler, Brad Gage, Lindsey Grubbs, Rob Healy, Alexandra Corin Johnston, Victor Mathieu, Eric Pierce, Jamal Quezaire",3.1,132,NA,NA,NA,NA,3,19
tt4701182,"
17,604
","
57,247
",6.9,6.6,Bumblebee,2018,"Action, Adventure, Sci-Fi",114,"China, USA",English,Travis Knight,Christina Hodson,Hasbro,"Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker, Pamela Adlon, Stephen Schneider, Ricardo Hoyos, John Ortiz, Glynn Turman, Len Cariou, Kollin Holtz, Gracie Dzienny, Fred Dryer, Isabelle Ellingson, Mika Kubo",6.8,131507,$ 135000000,$ 127195589,$ 467989645,66,1331,240
tt4701578,"
16
","
86
",4.5,4.5,Jamai 420,2015,"Comedy, Romance",138,India,Bengali,Rabi Kinagi,"Adhyaan, Rabi Kinagi",Surinder Films,"Biswanath Basu, Biswajit Chakraborty, Mimi Chakraborty, Raj Chakraborty, Shankar Chakraborty, Soham Chakraborty, Hiran Chatterjee, Pradip Dhar, Supriyo Dutta, Ankush Hazra, Nusrat Jahan, Kharaj Mukherjee, Santilal Mukherjee, Payel Sarkar",4.6,186,NA,NA,NA,NA,1,NA
tt4701630,"
8
","
35
",5.2,4.8,Mosagallaku Mosagadu,2015,"Action, Comedy, Crime",127,India,Telugu,Bose Nelluri,"Bose Nelluri, Pasad Varma",Lakshmi Narasimha Entertainments,"Appalaraju, Chandramohan, Deva, Dinesh, Jyothi, Hari Kanth, Krishna Kanth, Karan, Pankaj Kesari, Pradeep Kharab, Chinni Krishna, Murali Krishna, Surya Kumari, Baby Lahari, Mahesh",6.2,640,NA,NA,NA,NA,NA,1
tt4701688,"
74
","
725
",6.7,6.8,Demonte Colony,2015,"Horror, Thriller",116,India,Tamil,R. Ajay Gnanamuthu,R. Ajay Gnanamuthu,Mohana Movies,"Arulnithi, Ramesh Thilak, Sananth Reddy, M.S. Bhaskar, Jangiri Madhumitha, Yogi Babu, Inigo, Arun Pandian, Singampuli, Ram Vaitheeswaran, Abishek Joseph George",7,1751,NA,NA,NA,NA,12,1
tt4701702,"
397
","
1,692
",7,7,Lao pao er,2015,"Action, Drama",134,China,Chinese,Hu Guan,"Runnian Dong, Hu Guan",Beijing Diqi Yinxiang Entertainment,"Xiaogang Feng, Hanyu Zhang, Qing Xu, Kris Wu, Yifeng Li, Hua Liu, Ju-Gang Bai, Jun Du, Shan Jiang, Yiming Lian, Jing Liang, Nuo Lu, Hao Ning, Yuxian Shang, Zeru Tao",7,3227,NA,$ 1415450,$ 139191345,57,20,15
tt4701724,"
2,581
","
9,807
",6.1,6.1,I primitivi,2018,"Animation, Adventure, Comedy",89,"UK, USA, France",English,Nick Park,"Mark Burton, James Higginson",Summit Entertainment,"Eddie Redmayne, Tom Hiddleston, Maisie Williams, Timothy Spall, Miriam Margolyes, Rob Brydon, Kayvan Novak, Richard Ayoade, Selina Griffiths, Johnny Vegas, Mark Williams, Gina Yashere, Richard Webber, Simon Greenall, Nick Park",6.1,18566,$ 50000000,$ 8267544,$ 54622814,68,121,181
tt4702118,"
7
","
74
",5.5,5.7,Yat yuk yat sai gai: Go dang fut siu mau gam yat gei,2015,Comedy,108,Hong Kong,"Cantonese, Mandarin","Christopher Sun, Stephen Ng","Toni Shum, Mark Wu",China 3D Digital Entertainment,"Gregory Wong, Justin Cheung, Kwong Leung Wong, Kai Chi Liu, Babyjohn Choi, Jessy Li, On-On Yu, Elvis Tsui, Ken Lo, Chung-chi Cheung, Philip Keung, Hanjin Tan, Suet Lam, Yeung-Ming Wan, Anita Chui",5.9,112,NA,NA,$ 983794,NA,1,4
tt4702346,"
769
","
510
",6.6,5.8,Scott and Sid,2018,"Comedy, Drama",100,UK,"English, Mandarin, Turkish, Indonesian, Russian","Scott Elliott, Sid Sadowskyj","Scott Elliott, Damien Knightley",Dreamchasers Films,"Tom Blyth, Richard Mason, David Summer, Llila Vis, Maggie Daniels, Charlotte Milchard, Juliet Howland, Paul Lacoux, Ranj Nagra, Jordan Langford, Zak Abby, Jerry Anderson, Danielle Brown, Ernesto Cantu, Azia Carlyle",6.9,1281,$ 2000000,NA,$ 7457,NA,17,8
tt4702528,"
23
","
216
",7,6.8,Seong-sil-han na-la-ui Ael-li-seu,2015,"Comedy, Drama, Thriller",87,South Korea,Korean,Gooc-jin Ahn,Gooc-jin Ahn,NA,"Jung-hyun Lee, Hae-yeong Lee, Young-hwa Seo, Joon-hyuk Lee",6.9,308,NA,NA,$ 116614,NA,3,7
tt4702826,"
440
","
1,588
",5.6,5.7,Birthmarked,2018,Comedy,90,Canada,English,Emanuel Hoss-Desmarais,"Marc Tulin, Marc Tulin",Item 7,"Matthew Goode, Toni Collette, Andreas Apergis, Jordan Poole, Megan O'Kelly, Anton Gillis-Adelman, Michael Smiley, Fionnula Flanagan, Suzanne Clément, Vincent Hoss-Desmarais, Tyrone Benskin, Brent Skagford, Cat Lemieux, Owen Bruemmer, Emanuel Hoss-Desmarais",5.7,2801,NA,NA,NA,44,25,10
tt4703676,"
88
","
388
",5.8,6,Io e lei,2015,"Comedy, Romance",102,Italy,Italian,Maria Sole Tognazzi,"Ivan Cotroneo, Francesca Marciano",Indigo Film,"Margherita Buy, Sabrina Ferilli, Fausto Maria Sciarappa, Alessia Barela, Domenico Diele, Antonio Zavatteri, Massimiliano Gallo, Roberta Fiorentini, Claudia Coli, Dennis Olazo, Francesca Antonelli, Marco Minetti, Duccio Camerini, Anna Bellato, Monica Cervini",6.1,724,NA,NA,$ 1784926,NA,4,15
tt4706702,"
13
","
143
",5.4,4.5,Yolki lokhmatye,2015,"Comedy, Family",86,Russia,Russian,Maksim Sveshnikov,NA,NA,"Anna Chipovskaya, Andrey Fedortsov, Pyotr Fyodorov, Andrey Merzlikin, Yan Tsapnik, Viktor Vasilev",4.5,222,$ 2000000,NA,$ 2346979,NA,NA,NA
tt4707274,"
25
","
213
",6,5.5,El Complot Mongol,2018,"Crime, Thriller",100,Mexico,"Spanish, English, Russian",Sebastian del Amo,"Rafael Bernal, Sebastian del Amo",Cine Qua Non Films,"Eugenio Derbez, Bárbara Mori, Damián Alcázar, Hugo Stiglitz, Gustavo Sánchez Parra, Lisa Owen, Rodrigo Murray, Roberto Sosa, Diana Lein, Javier López, Hector Kotsifakis, Ramón Medína, Mauricio Isaac, Enrique Arreola, Ari Brickman",5.6,453,$ 1100000,NA,$ 976882,NA,4,23
tt4707756,"
32
","
525
",6.4,6.1,Lumea e a mea,2015,Drama,104,Romania,Romanian,Nicolae Constantin Tanase,Raluca Manescu,Atelier de Film UNATC,"Ana Maria Guran, Crina Muresan, Mircea Rusu, Ana Vatamanu, Oana Rusu, Iulia Ciochina, Hritcu Florin, Alexandru Gatstramb, Iulia Alexandra Dinu",6.3,768,$ 168000,NA,$ 74664,NA,3,7
tt4707940,"
29
","
163
",4.9,5.4,Miss Tanakpur Haazir Ho,2015,"Comedy, Crime, Family",154,India,Hindi,"Kapri Vinod, Anup Das","Varun Gautam, Vinod Kapri",Fox STAR Studios,"Rahul Bagga, Hrishitaa Bhatt, Brijendra Kala, Annu Kapoor, Ravi Kishan, Sanjay Mishra, Om Puri",5.4,312,NA,NA,NA,NA,6,5
tt4708348,"
409
","
1,576
",6,5.7,Scomparse,2015,"Horror, Mystery, Thriller",99,South Korea,"Korean, Japanese",Hae-Young Lee,"Yoo-jin Kim, Hae-Young Lee",Generation Blue Films,"Won-Hee Go, Ryun Jo, Bo-Bi Joo, Dong-Hyun Kim, Ye-ji Kong, Sun-Ah Lee, Bo-Young Park, Joo-hee Park, Se-In Park, Seong-yeon Park, So-dam Park, Mi-Ji Seo, Hee-seop Sim, Ji-won Uhm",5.7,3099,NA,NA,$ 2457364,NA,15,14
tt4709318,"
4
","
147
",3.5,3.9,Ögrenci Isleri,2015,Comedy,100,Turkey,Turkish,Talip Karamahmutoglu,Kamuran Süner,Güzel Isler Sanat Yapim,"Murat Akkoyunlu, Firat Tanis, Yeliz Sar, Deniz Celiloglu, Bora Akkas, Begüm Öner, Tolga Canbeyli, Bülent Çolak, Tuncay Akça, Ahmet Ariman, Serhan Alben, Ahmet Akin Canalioglu, Yunus Emre Kilinc, Öner Ates, Ufuk Karaali",3.9,228,$ 1600000,NA,$ 278304,NA,1,NA
tt4711952,"
20
","
491
",4.7,5.4,Heil,2015,Comedy,102,Germany,German,Dietrich Brüggemann,Dietrich Brüggemann,Real Film Berlin,"Benno Fürmann, Jerry Hoffmann, Liv Lisa Fries, Jacob Matschenz, Daniel Zillmann, Oliver Bröcker, Richard Kropf, Anna Brüggemann, Thelma Buabeng, Jörg Bundschuh, Joseph Konrad Bundschuh, Mathilde Bundschuh, Desiree Klaeukens, Moritz Krämer, Sven Taddicken",5.3,741,NA,NA,$ 173647,NA,3,25
tt4712076,"
866
","
995
",6.2,6,The Long Dumb Road,2018,Comedy,90,USA,English,Hannah Fidell,"Hannah Fidell, Carson Mell",Gamechanger Films,"Tony Revolori, David DeLao, Lora Martinez-Cunningham, Jason Mantzoukas, Derek Blakeney, LeAnne Lynch, Carson Mell, Ciara Bravo, Casey Wilson, Taissa Farmiga, Grace Gummer, Chris Ranney, Ron Livingston, Kestrel Rose Browne, Pamela Reed",6.1,2339,NA,$ 4667,$ 4667,64,24,20
tt4712086,"
156
","
226
",5.3,5,Love Is Blind,2019,"Comedy, Drama",89,USA,English,"Monty Whitebloom, Andy Delaney",Jennifer Schuur,Locomotive,"Shannon Tarbet, Aidan Turner, Benjamin Walker, Matthew Broderick, Chloë Sevigny, Mark Blum, Jason Fuchs, Kabby Borders, Stormy Ezra Bear Whitebloom, Katrina Lenk, Phillip Kerr, Barbara Andres, Grant MacDermott, Rudy Mungaray, Ralph Cashen",5.1,517,$ 1000000,NA,NA,25,33,7
tt4712618,"
66
","
102
",5.3,5,Spare Room,2018,Drama,97,USA,English,Jenica Bergere,Laura Greenman Heine,285 Pictures,"Skyler Samuels, Martin Sensmeier, Cole Sibus, Thomas Cocquerel, Genevieve Angelson, Virginia Madsen, Stefanie Scott, Andrew Burnap, Chris Mulkey, Alicia Witt, Joshua Funk, Christine Adams, Mitchell Slaggert, True Jackson, Ian Gomez",5.1,172,NA,NA,NA,NA,8,NA
tt4712818,"
28
","
977
",5.2,5.3,Ali Kundilli,2015,Comedy,118,Turkey,Turkish,Bülent Isbilen,Cem Gelinoglu,Aksoy Film,"Ömer Acar, Sami Aksu, Zeynep Aktug, Cem Gelinoglu, Emre Mutlu, Poyraz Saygili, Ezgi Tombul",5.5,2798,NA,NA,$ 1926557,NA,1,NA
tt4714204,"
5
","
93
",4,3.7,Prilichnye lyudi,2015,Comedy,90,Russia,Russian,Klim Poplavskiy,"Yaroslav Lukashevich, Georgiy Malkov",NA,"Ignat Akrachkov, Igor Artashonov, Sergey Bachurskiy, Artyom Bashenin, Andrey Fedortsov, Alex Frolov, Sergey Ginzburg, Aleksey Grishin, Viktor Khorkin, Igor Khripunov, Dmitriy Kulichkov, Natalya Lesnikovskaya, Ilya Lovkiy, Larisa Malevannaya, Natalya Medvedeva",3.7,133,$ 2000000,NA,$ 1525367,NA,NA,NA
tt4714710,"
67
","
113
",4.6,4.3,A Nice Quiet Life,2018,"Drama, Romance",85,USA,English,Edgar Michael Bravo,Edgar Michael Bravo,No Restrictions Entertainment,"Jordan Becker, Jacob Fortner, Taylor Clift, Nancy Daly, Richard Roddy, Kimberly Spak, Bryan Scamman, Alexander Olson, Andrea Martina, Chandler Juliet, Dhrunad Kamle, Jordan Henderson, Ricky Rhodes, Derek S. Orr, Markell Leo",4.4,203,NA,NA,NA,NA,7,10
tt4714924,"
18
","
168
",6.4,6.5,Urma,2019,"Drama, Thriller",105,Romania,Romanian,Dorian Boguta,"Dorian Boguta, Loredana Novak",ActorieDeFilm,"Mãdãlina Ghenea, Dragos Bucur, Teodor Corban, Irina Radulescu, Lucian Ifrim, Marin Grigore",6.7,126,NA,NA,$ 6666,NA,NA,2
tt4716958,"
69
","
155
",6.3,6,The Cannibal in the Jungle,2015,"Crime, Horror, Sci-Fi",84,"USA, Philippines, UK",English,Simon George,"Vaibhav Bhatt, Charlie Foley",Animal Planet,"Richard Brake, Jim Sturgeon, Tim Ahern, Neil D'Souza, Simon Ginty, Jay Gonzaga, Miriam Lucia, Ping Medina, Seamus Morrison, Enn Reitel, Kerry Shale, Sam Swainsbury, Joseph Timms",6.1,319,NA,NA,NA,NA,14,3
tt4717194,"
37
","
1,182
",1.4,1.8,Sihirbazlik Okulunda Bir Türk,2015,Comedy,91,Turkey,Turkish,Erdi Dikmen,Erdi Dikmen,Iron Yapim,"Barbaros Dikmen, Selen Seyven, Enes Atis, Seher Terzi, Yakup Yavru, Melih Madan, Selim Karakaya, Ebru Karanfilci, Levent Aykul, Ayçe Abana, Özlem Aktas, Muhittin Korkmaz, Rahime Atasayar, Ercument Fidan, Buse Narci",2,3488,NA,NA,NA,NA,4,2
tt4717422,"
41
","
106
",4.3,4.3,Macbeth,2018,Drama,121,UK,English,Kit Monkman,"Judith Buchanan, Thomas Mattinson",Goldfinch,"Wunmi Mosaku, Mark Rowley, Al Weaver, David Bradley, Charles Mnene, Wil Johnson, Philippe Spall, Charlie Hamblett, James Atherton, Francesca Fowler, Alan McKenna, David Bark-Jones, Valentine Pelka, Alex Sawyer, Akia Henry",6.7,784,NA,NA,NA,NA,14,8
tt4718500,"
191
","
782
",6.6,6.3,Sonnim,2015,"Horror, Mystery, Thriller",119,South Korea,Korean,Kim Kwang-tae,Kim Kwang-tae,NA,"Zach Aguilar, Woo-hee Chun, Rebecca Davis, Dorah Fine, Chris Hackney, Joon Lee, Sung-min Lee, Seung-ryong Ryu, Goo Seung-Hyeon",6.3,1221,NA,NA,$ 5546500,NA,10,17
tt4718728,"
10
","
36
",7.3,6.4,Gadaar: The Traitor,2015,Thriller,126,India,Punjabi,Amitoj Mann,"Bobby Sandhu, Amitoj Mann",Grandson Films,"Harbhajan Mann, Manpneet Grewal, Aashish Duggal, Girja Shankar, Shavinder Mahal, Bobby Sandhu, Rupinder Rupi, Anita Meet, Tarsem Paul, Balkaran Warring, Evelyn Sharma, Amitoj Mann, Satwant Kaur, Aman Mann, Navdeep Singh",6.3,101,NA,NA,$ 98262,NA,NA,1
tt4718762,"
34
","
183
",5.1,5.3,Pandaga Chesko,2015,"Action, Drama, Family",162,India,Telugu,Gopichand Malineni,"Veligonda Srinivas, Kona Venkat",United Movies,"Ram Pothineni, Rakul Preet Singh, Sai Kumar, Brahmanandam, Adithya Menon, Rao Ramesh, Pavithra Lokesh, Tejaswi Madivada, Sonal Chauhan, Abhimanyu Singh, Sampath Raj, Harish Uthaman, Raghu Babu, Mamilla Shailaja Priya, M.S. Narayana",5.4,420,NA,NA,NA,NA,2,3
tt4720674,"
20
","
423
",6.7,7.1,Paul à Québec,2015,"Comedy, Drama",98,Canada,French,François Bouvier,"François Bouvier, Michel Rabagliati",Caramel Film,"François Létourneau, Gilbert Sicotte, Julie LeBreton, Louise Portal, Shanti Corbeil-Gauvreau, Myriam LeBlanc, Brigitte Lafleur, Patrice Robitaille, Mathieu Quesnel, Élise Poliquin, Camille Poliquin, Samuel Létourneau, Jasmine Lemée, Julien Poulin, Robert Toupin",7.1,582,NA,NA,$ 11552,NA,NA,5
tt4721400,"
305
","
2,247
",6.3,6.7,Ti guardo,2015,"Drama, Romance",93,"Venezuela, Mexico",Spanish,Lorenzo Vigas,"Lorenzo Vigas, Guillermo Arriaga",Factor RH Producciones,"Alfredo Castro, Luis Silva, Jericó Montilla, Catherina Cardozo, Jorge Luis Bosque, Greymer Acosta, Auffer Camacho, Ivan Peña, Joretsis Ibarra, Yeimar Peralta, Scarlett Jaimes, Ernesto Campos, Marcos Moreno, Armando Volcanes, Jesús Las Rosas",6.6,3354,NA,$ 30169,$ 150443,73,17,82
tt4723246,"
26
","
36
",4.5,4.5,Where Is Good?,2015,Drama,129,USA,English,Ricky Burchell,NA,B4 Films,"Kelly Bartram, Tommy Drummond, Bethany Sharp, Bryan Bratcher, Micah Lynn Hanson, Alex McInnis, Willie Robbins, Pettidee, Reen Vogel, Robin Raynelle, Kenzie Davis, Kayla Newcome, Aloyé Akhagbeme, Darren Griffith, Savannah Lyle",4.5,112,NA,NA,NA,NA,9,1
tt4725842,"
304
","
1,363
",4.3,3.9,Girls with Balls,2018,"Comedy, Horror",77,"France, Belgium",French,Olivier Afonso,"Jean-Luc Cano, Olivier Afonso",C4 Productions,"Guillaume Canet, Dany Verissimo-Petit, Denis Lavant, Deneen Melody, Manon Azem, Anne-Solenne Hatte, Louise Blachère, Tiphaine Daviot, Victor Artus Solaro, Camille Razat, Orelsan, Tony Corvillo, Elizabeth Simmons, Margot Dufrene, Mathieu Madénian",3.8,2239,NA,NA,NA,NA,46,20
tt4727512,"
535
","
2,711
",7.2,7.1,Srimanthudu,2015,"Action, Drama",158,India,Telugu,Koratala Siva,Koratala Siva,G. Mahesh Babu Entertainment,"Mahesh Babu, Shruti Haasan, Jagapathi Babu, Sampath Raj, Rajendra Prasad, Ali, Nikitha Anil, Darbha Appaji Ambarisha, Joy Badlani, Karuna Bhushan, Shamna Kasim, Vennela Kishore, Tejaswi Madivada, Naman Mishra, Sivaji Raja",7.5,10902,NA,NA,$ 14240289,NA,67,5
